	#OTU ID	mock_staggered_insilico	Taxon	group	expected_ratio	feature_id	Confidence	table_id	Forward_trim	Reverse_trim	feature_frequency	Replicate	run-number	community	composition	sum	ratio
4201	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F260R260	260	260	2.0	R46-18S-1	46	18S	Staggered	32.0	0.0625
4202	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F260R260	260	260	5.0	R46-18S-1	46	18S	Staggered	32.0	0.15625
4203	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F260R260	260	260	3.0	R46-18S-1	46	18S	Staggered	32.0	0.09375
4204	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F260R260	260	260	9.0	R46-18S-1	46	18S	Staggered	32.0	0.28125
4205	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F260R260	260	260	4.0	R46-18S-1	46	18S	Staggered	32.0	0.125
4206	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F260R260	260	260	8.0	R46-18S-1	46	18S	Staggered	32.0	0.25
4207	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F260R260	260	260	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
4208	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F270R260	270	260	1.0	R46-18S-1	46	18S	Staggered	32.0	0.03125
4209	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F270R260	270	260	2.0	R46-18S-1	46	18S	Staggered	32.0	0.0625
4210	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F270R260	270	260	5.0	R46-18S-1	46	18S	Staggered	32.0	0.15625
4211	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F270R260	270	260	3.0	R46-18S-1	46	18S	Staggered	32.0	0.09375
4212	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F270R260	270	260	9.0	R46-18S-1	46	18S	Staggered	32.0	0.28125
4213	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F270R260	270	260	4.0	R46-18S-1	46	18S	Staggered	32.0	0.125
4214	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F270R260	270	260	8.0	R46-18S-1	46	18S	Staggered	32.0	0.25
4215	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	cfb4129706073a9880a2a67e43f53fdd	0.9749988985832204	F270R260	270	260	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
4356	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	1899a8888b8e8b6fc3224c33dd4b7fde	0.976865967283754	F240R230	240	230	37.0	R46-18S-1	46	18S	Staggered	286.0	0.12937062937062938
4357	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	1899a8888b8e8b6fc3224c33dd4b7fde	0.976865967283754	F240R230	240	230	14.0	R46-18S-2	46	18S	Staggered	115.0	0.12173913043478261
4358	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	e975448df4fa56066ec78a8e05d38818	0.7196085400154569	F240R230	240	230	0.0	R46-18S-1	46	18S	Staggered	286.0	0.0
4359	58ff3b080834d0d5d0ad00c0b93f6cdb	640	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	Dinophyta; Syndiniales; Dino-Group-II_a	0.16	e975448df4fa56066ec78a8e05d38818	0.7196085400154569	F240R230	240	230	0.0	R46-18S-2	46	18S	Staggered	115.0	0.0
4416	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	fd150fcde9175a00df73bf93e4f675d6	0.9674722111329233	F230R270	230	270	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
4417	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	fd150fcde9175a00df73bf93e4f675d6	0.9674722111329233	F230R270	230	270	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
4604	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	61e6668b50bb6b7a9a640da875f03de8	0.9219821486795744	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
4605	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	61e6668b50bb6b7a9a640da875f03de8	0.9219821486795744	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
4606	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	d5e3e8c0f0344e88ba2b058a5514f686	0.995181750553256	F210R220	210	220	108.0	R46-18S-1	46	18S	Staggered	1075.0	0.10046511627906977
4607	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	d5e3e8c0f0344e88ba2b058a5514f686	0.995181750553256	F210R220	210	220	113.0	R46-18S-2	46	18S	Staggered	929.0	0.1216361679224973
4608	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	694f534cd821311df1d5bc92318d886a	0.8500274439961035	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
4609	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	694f534cd821311df1d5bc92318d886a	0.8500274439961035	F210R220	210	220	57.0	R46-18S-2	46	18S	Staggered	929.0	0.061356297093649086
4610	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	16f3247b622767fe6b59c25f1956edbf	0.8640750198576771	F210R220	210	220	43.0	R46-18S-1	46	18S	Staggered	1075.0	0.04
4611	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	16f3247b622767fe6b59c25f1956edbf	0.8640750198576771	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
4729	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	90501c2a1e0d2d2722410967c6ccc2a0	0.9972735595179052	F260R250	260	250	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
4730	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	90501c2a1e0d2d2722410967c6ccc2a0	0.9972735595179052	F260R250	260	250	0.0	R46-18S-2	46	18S	Staggered	6.0	0.0
4747	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	9cc44bc2b963686f214509c036e1363a	0.9979296585300024	F270R240	270	240	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
4748	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	9cc44bc2b963686f214509c036e1363a	0.9979296585300024	F270R240	270	240	0.0	R46-18S-2	46	18S	Staggered	2.0	0.0
4749	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	be67f1a281b6a9738b927590ad0366e2	0.9968820662405944	F270R240	270	240	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
4750	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	be67f1a281b6a9738b927590ad0366e2	0.9968820662405944	F270R240	270	240	2.0	R46-18S-2	46	18S	Staggered	2.0	1.0
4751	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	ba2a6f9939e6bb88e0d36668f1c25f00	0.9408451288734376	F270R240	270	240	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
4752	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	ba2a6f9939e6bb88e0d36668f1c25f00	0.9408451288734376	F270R240	270	240	0.0	R46-18S-2	46	18S	Staggered	2.0	0.0
4753	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	0132ddf21b744b5d37407b764a4541dc	0.9961196640270124	F270R240	270	240	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
4754	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	0132ddf21b744b5d37407b764a4541dc	0.9961196640270124	F270R240	270	240	0.0	R46-18S-2	46	18S	Staggered	2.0	0.0
4755	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	58212556c6ad8bfc454e726c42c2438d	0.95958781535653	F260R240	260	240	0.0	R46-18S-1	46	18S	Staggered	1.0	0.0
4756	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	58212556c6ad8bfc454e726c42c2438d	0.95958781535653	F260R240	260	240	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
4757	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	e60196979b0283d3f5674318f4e7c4d7	0.9945786741598056	F260R240	260	240	0.0	R46-18S-1	46	18S	Staggered	1.0	0.0
4758	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	e60196979b0283d3f5674318f4e7c4d7	0.9945786741598056	F260R240	260	240	1.0	R46-18S-2	46	18S	Staggered	1.0	1.0
4892	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	61e6668b50bb6b7a9a640da875f03de8	0.9219821486795744	F210R230	210	230	0.0	R46-18S-1	46	18S	Staggered	480.0	0.0
4893	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	61e6668b50bb6b7a9a640da875f03de8	0.9219821486795744	F210R230	210	230	0.0	R46-18S-2	46	18S	Staggered	305.0	0.0
4894	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	7110aafbae7e274daa0598635c21d86b	0.9947439427393416	F210R230	210	230	66.0	R46-18S-1	46	18S	Staggered	480.0	0.1375
4895	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	7110aafbae7e274daa0598635c21d86b	0.9947439427393416	F210R230	210	230	0.0	R46-18S-2	46	18S	Staggered	305.0	0.0
4896	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	7e513f3567f39a16d65397c97286c063	0.9945743839630392	F210R230	210	230	0.0	R46-18S-1	46	18S	Staggered	480.0	0.0
4897	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	7e513f3567f39a16d65397c97286c063	0.9945743839630392	F210R230	210	230	58.0	R46-18S-2	46	18S	Staggered	305.0	0.1901639344262295
4938	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	73c7833dcd77f1a12db97fb5e06fa6df	0.9557979732856038	F260R280	260	280	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
4939	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	73c7833dcd77f1a12db97fb5e06fa6df	0.9557979732856038	F260R280	260	280	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
4940	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	25fa204de3e87c34661fdcbbf8e102a2	0.9985924980899868	F240R210	240	210	141.0	R46-18S-1	46	18S	Staggered	892.0	0.15807174887892378
4941	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	25fa204de3e87c34661fdcbbf8e102a2	0.9985924980899868	F240R210	240	210	131.0	R46-18S-2	46	18S	Staggered	708.0	0.1850282485875706
4942	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	e9f8116ac042d6f5ff28f441950d847d	0.7070043477306986	F240R210	240	210	86.0	R46-18S-1	46	18S	Staggered	892.0	0.09641255605381166
4943	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	e9f8116ac042d6f5ff28f441950d847d	0.7070043477306986	F240R210	240	210	71.0	R46-18S-2	46	18S	Staggered	708.0	0.10028248587570622
4944	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	873409611b04bfe1b45b46788f5eb9d9	0.9402486165460714	F240R210	240	210	38.0	R46-18S-1	46	18S	Staggered	892.0	0.042600896860986545
4945	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	873409611b04bfe1b45b46788f5eb9d9	0.9402486165460714	F240R210	240	210	40.0	R46-18S-2	46	18S	Staggered	708.0	0.05649717514124294
4946	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	123331abc918206fe2e8cd99dad7daf6	0.9975853411884712	F250R210	250	210	74.0	R46-18S-1	46	18S	Staggered	444.0	0.16666666666666666
4947	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	123331abc918206fe2e8cd99dad7daf6	0.9975853411884712	F250R210	250	210	105.0	R46-18S-2	46	18S	Staggered	422.0	0.24881516587677724
4948	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	120f9715b57f980e17a5bb5dd43bca06	0.8153780418590628	F250R210	250	210	57.0	R46-18S-1	46	18S	Staggered	444.0	0.12837837837837837
4949	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	120f9715b57f980e17a5bb5dd43bca06	0.8153780418590628	F250R210	250	210	34.0	R46-18S-2	46	18S	Staggered	422.0	0.08056872037914692
4950	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	a20a0afb086d19bfb769ccb62c0cb61c	0.9282837556476992	F250R210	250	210	0.0	R46-18S-1	46	18S	Staggered	444.0	0.0
4951	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	a20a0afb086d19bfb769ccb62c0cb61c	0.9282837556476992	F250R210	250	210	0.0	R46-18S-2	46	18S	Staggered	422.0	0.0
4952	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	4a99f0344e277a7f1f873d73c65eacb9	0.9971476421769838	F250R210	250	210	0.0	R46-18S-1	46	18S	Staggered	444.0	0.0
4953	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	4a99f0344e277a7f1f873d73c65eacb9	0.9971476421769838	F250R210	250	210	0.0	R46-18S-2	46	18S	Staggered	422.0	0.0
4954	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	086e770e72971ba78ce9107e3a6f2936	0.8327542043521164	F250R210	250	210	0.0	R46-18S-1	46	18S	Staggered	444.0	0.0
4955	95ddb1a5dc02c1ab391aae6e833690bf	480	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_a	0.12	086e770e72971ba78ce9107e3a6f2936	0.8327542043521164	F250R210	250	210	0.0	R46-18S-2	46	18S	Staggered	422.0	0.0
